1	RANDOM	1	1	35.01709539	-121.3333437	85.208901	23.17727968	-46.31537131	97.91284341	-46.7767821	-71.9690053	66.78612634	-50.97328905	-64.07504114	78.68246171	-89.21695485	-57.26172489	110.217188	-38.20839636	-199.2811442	191.8606332	-84.72400836	-172.3854497	181.0691838	-13.20051964	-0.570062677	0.578432774	0	0	0
2	RANDOM	1	2	26.7688957	-121.8908864	83.51848511	11.14126216	-50.89624101	99.81174434	-55.30105124	-69.32071995	81.16744322	103.9524486	-114.8320274	2.518118646	-80.56584302	-87.58640182	120.411136	-25.62633299	-203.8748905	196.7083521	-72.59347322	-177.3318385	190.9629813	-13.59023846	0.542661657	0.312725529	0	0	0
3	RANDOM	1	3	32.5324771	-117.4584089	81.80752308	18.7078568	-50.93193874	95.29341489	-54.65076544	-84.80972747	70.5896046	42.9913994	-161.9229862	361.0940702	-77.67456447	-98.1647061	104.2087403	-22.76157908	-201.6305154	196.5329485	-70.38635283	-177.0776463	187.8901813	-13.24656024	-0.352560707	0.157011474	0	0	0
4	RANDOM	1	4	22.9338701	-123.8725851	76.77179691	19.53746264	-57.99705874	92.80800775	-59.03102514	-88.17362774	72.9322208	124.260459	-51.43314454	173.7973933	-69.75038228	-90.65482173	98.38773735	-32.63177882	-207.3670113	188.7271012	-79.90459794	-179.3004911	183.4013739	-13.23019352	-0.864353063	-0.058178606	0	0	0
5	RANDOM	1	5	18.3618694	-132.3316307	82.63309222	25.30020795	-61.49970992	87.610803	-51.39102211	-72.46089643	76.44650761	-52.81809515	-135.7920991	549.8342468	-69.6824266	-88.6415521	104.1490107	-28.70734207	-181.5172265	211.8419972	-74.49100082	-150.8287992	206.504048	-13.11898054	-0.472564688	-0.131653873	0	0	0
6	RANDOM	1	6	19.72533805	-128.3014881	82.64219436	24.03904826	-55.99388361	89.3540914	-53.15851323	-73.02214935	78.62786091	48.27932905	-53.25558151	232.3575093	-74.85384325	-84.67366465	108.1527016	-24.66089597	-181.9038128	214.3348975	-70.73629785	-152.6589036	209.4002628	-13.23140485	-0.339210398	-0.495532735	0	0	0
7	RANDOM	1	7	20.90473897	-125.3378503	76.88442431	20.51030429	-57.03377975	91.84106638	-59.30279958	-82.95858095	76.97783534	3.177700215	-292.2048059	331.1078935	38.45721311	-62.92683657	73.26572869	-24.33917674	-194.3647523	200.1899306	-70.10542317	-166.224695	196.8458114	-13.46354948	0.367400796	0.30826908	0	0	0
8	RANDOM	1	8	15.2346571	-127.2922116	81.89083306	20.57356561	-60.12863068	88.80758151	-58.67821283	-74.59025287	80.79366123	-62.09463639	-108.2433585	55.16280867	-80.83039384	-89.7328048	110.3389543	-26.77350375	-186.7518495	209.3908805	-72.37175313	-157.3453506	205.8714098	-13.17204496	0.658029444	0.332237461	0	0	0
9	RANDOM	1	9	17.97495209	-130.9212413	78.49887171	24.64437782	-59.64385002	92.00361035	-51.05178314	-67.44913749	75.48840444	37.8680033	-99.68605008	198.4619194	-48.23911521	-87.24088965	118.825446	-34.20736335	-192.9658549	201.5519284	-79.54716945	-162.1083605	198.2502372	-13.13282898	0.094377068	0.313071309	0	0	0
10	RANDOM	1	10	16.24915849	-134.5998573	77.07694262	30.78452857	-65.76354703	85.0515789	-50.8502061	-78.25212595	72.39691069	96.71958236	20.25717851	120.2564664	-70.65040266	-92.69423366	101.0211912	-25.29085403	-185.183943	211.9588618	-70.90120961	-155.2337899	209.1094098	-13.49000479	0.271645968	-0.44538087	0	0	0
11	RANDOM	2	1	26.36094365	-132.8196048	72.52751804	23.69585342	-58.44548329	89.31728075	-44.23901649	-66.96716305	72.1825624	-48.03220436	-37.24050464	100.3599832	-90.71170863	-44.49379001	147.2090157	-35.22953099	-205.5900392	184.8127174	-81.56622862	-175.0893514	181.6355608	-13.94854154	0.797088971	0.836991155	0	0	0
12	RANDOM	2	2	21.6084915	-130.9768622	76.28168328	7.982605183	-58.18042267	94.60721913	-60.31520525	-87.30723564	71.7617716	-7.503366361	-139.4099608	117.646847	-92.80249311	-108.134698	101.9720345	-31.013024	-214.9941652	182.962544	-78.10375716	-188.6441837	176.9438311	-13.62046581	1.153684893	0.400720407	0	0	0
13	RANDOM	2	3	15.25196046	-129.9050143	74.68988214	9.35794717	-54.88663656	81.6806666	-65.27101309	-84.91329454	66.7851418	56.06737128	-50.90564119	269.6001875	-88.1757838	-93.51288118	99.46017212	-27.8082626	-191.0532248	200.4010441	-75.56419092	-165.8214412	195.3137287	-13.40179268	1.892870343	0.430833907	0	0	0
14	RANDOM	2	4	25.79709324	-132.2129208	79.44503551	27.57441133	-63.84785959	83.74336808	-49.12569484	-78.18359753	71.93664722	104.1345553	-46.21093771	177.6456358	53.09204515	-27.91306994	176.0543119	-30.91923603	-192.506748	198.5383277	-76.47176525	-161.2737601	193.3911799	-13.67089438	0.159710647	0.254911778	0	0	0
15	RANDOM	2	5	17.7402931	-136.120237	75.78560775	20.03211976	-64.38855297	81.46898419	-55.7580457	-78.06776419	73.05150977	67.23485592	-168.8400802	296.0307904	-74.70672217	-90.81085058	101.1669596	-27.87936477	-191.5896583	201.7875016	-74.16119768	-160.1014252	199.3435884	-13.17278393	0.865383133	0.046025759	0	0	0
16	RANDOM	2	6	20.78796478	-130.0550818	75.26151334	24.41862956	-59.52916245	82.06037197	-52.91255897	-73.83023029	69.29008472	89.94595633	-17.82749088	236.7598494	-75.50958143	-83.69916461	96.92178539	-27.54041303	-189.0506869	200.3991992	-73.74249585	-160.005784	196.8370976	-13.22095742	1.432980601	0.500646288	0	0	0
17	RANDOM	2	7	19.84091615	-136.6443413	79.313207	31.44512428	-64.87282975	87.13331932	-46.84701376	-72.56336202	76.05493954	22.5303292	-68.10722273	196.4417619	-68.03491808	-83.84087967	105.0923346	-30.03330221	-191.0981376	203.4542982	-73.91476053	-156.8736946	201.7281195	-13.13143806	-0.176277333	0.502665188	0	0	0
18	RANDOM	2	8	17.37708053	-135.700187	78.05885477	24.69105035	-65.55614961	86.05351404	-54.5815404	-79.42343646	76.55742152	60.51584026	-335.9383678	425.4995057	-71.64723454	-102.1821767	100.8514719	-22.80582815	-192.1082589	202.9927637	-68.72069018	-161.5695336	202.7044278	-12.84290916	0.7528497	0.367721122	0	0	0
19	RANDOM	2	9	12.77216929	-137.1730019	78.68996158	24.39737122	-68.36850749	87.82302445	-57.15165049	-83.12294182	78.0033314	19.1305402	-145.8908986	328.352657	-72.19864267	-104.885058	106.4028882	-26.81741098	-193.8057688	205.2728697	-72.06439425	-163.1301834	203.5710764	-13.36975647	0.937879198	0.611303482	0	0	0
20	RANDOM	2	10	14.10896561	-138.3736543	78.52046862	27.58995684	-70.75134794	87.72284101	-52.75381177	-77.96010297	73.93157373	115.487919	-92.89145537	175.5243034	-73.43056448	-99.72563203	99.50045819	-31.33138801	-196.3202798	202.7433611	-76.40523816	-165.0013724	199.8050898	-13.41393404	0.050003219	0.339868252	0	0	0
21	RANDOM	3	1	28.73970949	-131.0947814	76.60029397	12.56813739	-57.42728607	96.12038228	-57.30082276	-78.0237958	66.90205396	25.23519925	-66.78404829	109.0773313	-68.41146607	-126.7760731	90.44443432	-41.9136038	-220.414513	172.4207519	-89.29016614	-193.721068	165.9305248	-13.17841357	0.160197607	-1.098052479	0	0	0
22	RANDOM	3	2	20.63301638	-131.939051	76.00834693	3.11985214	-56.48196374	95.71763581	-59.38981028	-73.24479435	73.88296331	-65.57668611	-135.036599	89.35409424	-83.56803267	-99.76774185	113.6570827	-47.31755468	-213.8053326	173.9342169	-93.81374094	-184.5062367	170.7857925	-13.0761905	0.807429944	-0.635620132	0	0	0
23	RANDOM	3	3	15.51613327	-131.2271182	78.72397033	14.84366121	-58.6048604	90.02811205	-62.11848346	-81.45740585	71.89608775	47.36596634	-161.2835974	284.3957579	-82.98541545	-91.49221765	105.0839178	-39.09574029	-198.3723146	195.5505454	-86.37274621	-169.0969118	191.2771119	-13.08713885	0.734699944	-0.525735653	0	0	0
24	RANDOM	3	4	22.34708164	-132.9872403	75.3730923	20.28305116	-66.47985281	90.0003307	-56.25251921	-83.64467446	74.01778304	26.68836672	-167.4168764	203.6498945	36.02955311	1.204818847	90.05325498	-34.39576533	-203.0681219	189.4845533	-80.74559881	-174.3790101	183.8782441	-12.87339412	-0.291872965	-0.755064396	0	0	0
25	RANDOM	3	5	13.90945635	-131.7624162	78.7682098	13.84332068	-60.5360861	83.75174917	-64.22612134	-82.26231226	73.24913586	58.79040286	-123.9888953	317.3891657	-47.18882993	-65.62802206	183.1750429	-37.74191799	-189.8270977	201.5945721	-84.13367682	-160.4551896	197.9395776	-13.13119012	0.725461327	-0.551491827	0	0	0
26	RANDOM	3	6	16.71481468	-133.3913425	75.66187172	23.84674179	-66.41089417	85.1979777	-55.27172276	-74.46374892	69.74370553	70.8117231	-7.293064685	29.21545614	-76.4316426	-88.52430576	98.69378347	-37.94877736	-197.5335521	197.5103599	-82.44721127	-165.3152416	193.1236745	-13.34314009	-0.37963453	-0.569532247	0	0	0
27	RANDOM	3	7	10.77501788	-136.4563878	72.08561006	22.40152588	-68.27622752	88.14766633	-61.43668254	-82.00766436	75.5441237	32.1979104	2.226079526	242.0262063	-66.67842975	-108.7391541	121.6490358	-35.07206646	-206.7855515	189.3439409	-80.01715309	-175.6666193	190.5881286	-13.09535509	0.525070617	-0.551642438	0	0	0
28	RANDOM	3	8	12.58072825	-137.4884533	80.01964551	23.83975474	-68.4491293	86.76120755	-59.55440367	-85.26678289	77.71312107	604.7276947	-267.0937905	112.0680534	-17.92688338	-34.18179335	94.89878944	-25.85657146	-191.8732943	207.7733566	-71.6844332	-162.3938793	205.6223995	-13.02088922	-0.372289646	-0.538740641	0	0	0
29	RANDOM	3	9	10.83681557	-137.8209846	77.46689809	21.64416362	-67.31307228	83.36666056	-56.88936593	-79.46627729	75.54712607	63.78077287	-80.87812023	276.9242448	-73.89353065	-98.80465844	102.5361681	-29.28496771	-186.6046047	207.1507204	-74.37670135	-155.9797134	205.3369521	-13.06388645	-0.21222092	-0.831615547	0	0	0
30	RANDOM	3	10	7.082712067	-138.4604824	78.66442951	22.42297275	-67.37346262	85.68015332	-58.1531186	-76.29280049	76.27831278	57.10666766	-35.33638949	274.8478483	-85.62248385	-89.98341331	111.4349388	-29.41312701	-187.5144179	208.6790201	-75.19892508	-157.0290802	208.9471606	-13.20582337	-0.583747972	-0.906741732	0	0	0
31	RANDOM	4	1	20.42773934	-132.9300959	78.79790189	21.02766317	-57.02569235	92.82277823	-53.30128522	-75.22303366	70.40532901	-55.5590433	-73.78979437	85.11190143	-84.05187942	-59.40275168	119.6280023	-37.76466871	-201.0173409	195.1060083	-84.47319531	-172.9344055	188.6660522	-13.02690922	0.976231484	-0.045341704	0	0	0
32	RANDOM	4	2	23.33140263	-125.368272	81.81617444	13.99162771	-59.36951496	98.98396973	-59.25919959	-89.71403683	78.3798633	-38.88496951	-267.0648425	339.1440945	-77.10542997	-93.74490773	104.7857813	-30.36529312	-208.9630242	185.7203513	-77.46829394	-182.6221589	179.0483665	-13.94375117	0.312643367	-0.218486894	0	0	0
33	RANDOM	4	3	24.96629113	-130.0730654	83.60340368	26.51531079	-63.76094843	95.4566442	-52.85765251	-81.09383106	81.15576749	40.49836261	-15.92283654	93.60857538	-44.46050229	-80.92603665	61.99220621	-28.73567361	-202.9079572	194.2939382	-74.64958449	-172.8300041	189.7982219	-13.81539095	-0.138991262	-0.283950074	0	0	0
34	RANDOM	4	4	22.33527021	-131.3376017	79.11968842	23.09971208	-62.27146617	86.65375945	-53.27056999	-78.19170387	75.48159461	12.71025269	-203.112741	337.4127266	-69.1439246	-96.78406894	102.4641146	-24.59693248	-192.1424672	202.1262126	-71.1997487	-162.996407	198.0396055	-13.93991662	1.270329941	0.672360325	0	0	0
35	RANDOM	4	5	13.39877983	-134.8964842	82.66421138	19.07849052	-65.82936548	90.21555807	-58.04657159	-76.88998119	80.93149051	102.1772671	-6.993691087	134.1020512	-80.6590649	-96.22116638	112.2487072	-30.44423571	-191.3274258	206.2127588	-76.23614515	-161.4070103	204.1691343	-13.08821445	0.97986002	-0.018134491	0	0	0
