1	RANDOM	1	1	15.01516696	-132.3041343	81.30507396	10.50891936	-44.12655326	94.06880924	-43.48195128	-53.58215591	77.54662426	-52.91843572	-93.96072945	84.88285004	-59.19174563	-89.6977805	111.4540174	-34.20748226	-155.6366504	198.354453	-80.18421692	-133.0982933	201.087387	-13.43488899	-0.15197372	-0.682996467	0	0	0
2	RANDOM	1	2	15.01579908	-129.4113751	70.46702734	9.92068287	-41.75346575	79.84147996	-46.43473872	-52.9391115	68.2143023	109.6265085	90.76848394	183.7830563	123.1462115	84.41331616	284.6815747	-35.89764131	-153.5896682	189.0583483	-81.79248679	-130.0888317	194.502544	-12.86477561	0.830472311	-0.728104294	0	0	0
3	RANDOM	1	3	20.16970411	-131.2571561	74.24265195	9.987767966	-46.71027476	82.15999398	-42.39904168	-58.2153322	66.20288383	81.71763954	92.44249749	171.302845	79.96150855	70.27329072	218.8506108	-35.13064227	-158.674633	182.4590327	-80.93473608	-135.3972857	185.2282156	-13.42906666	0.870144429	-0.391905782	0	0	0
4	RANDOM	1	4	17.23000742	-130.5986605	86.89216685	6.427204484	-46.99522102	91.71490961	-52.50307861	-62.66805494	76.42167276	-46.7854934	-54.35894481	78.29306096	-51.15806749	-74.38932181	105.4074217	-38.95727377	-154.0117511	195.3674857	-85.9784413	-132.7961932	194.9759992	-13.33839891	1.856655429	-0.007922912	0	0	0
5	RANDOM	1	5	13.61855269	-135.8896625	81.30063471	10.17546063	-49.37939309	92.12296755	-48.37050925	-61.31877285	77.39864063	-82.69714586	-56.10337676	140.4854898	-116.3437204	-109.063297	144.3669704	-40.15025175	-159.806273	189.6436166	-87.33314341	-139.6596804	190.206754	-13.6478736	0.035940128	-0.620427251	0	0	0
6	RANDOM	1	6	18.15627248	-129.3465457	82.778869	2.465434249	-43.95658339	94.16022504	-50.12753535	-60.41410695	77.17243574	-53.67209416	-66.59328797	90.00203133	-74.80098444	-98.7452779	110.6255727	-32.08145326	-159.1508106	195.0820862	-78.94129682	-139.7869446	193.7583704	-13.43678917	0.033321231	0.106570275	0	0	0
7	RANDOM	1	7	19.62163104	-127.5723984	77.18198415	4.901537109	-42.54211728	90.47556806	-53.96129033	-65.99731024	71.57823827	-92.97267531	-126.3241559	148.4331599	-88.51082942	5.996889384	287.4299248	-34.80348913	-166.303235	187.9984868	-82.98800589	-148.5334248	188.9269903	-13.8320112	0.823861701	-0.399456664	0	0	0
8	RANDOM	1	8	20.2982426	-125.2627428	79.03370173	8.584319454	-41.46763778	89.17116226	-48.81505429	-59.05540976	71.00417012	186.0133105	-56.66319398	199.3232648	208.4859367	-84.20929652	200.2162846	-36.11690914	-160.5295095	187.7773442	-82.7845808	-140.5178596	189.7507648	-13.45279212	0.963097281	0.055095797	0	0	0
9	RANDOM	1	9	9.213422051	-137.0995872	87.60908913	8.324990448	-43.4845308	85.90051574	-46.26192841	-59.24214486	77.10108176	200.4001857	202.3422723	124.7460016	-66.81371184	-66.17056733	106.6428805	-16.96908812	-142.4176459	208.092781	-62.4874422	-121.2279467	214.6621405	-13.58697829	-0.509031394	-0.035239282	0	0	0
10	RANDOM	1	10	34.06666132	-112.7107542	86.61480225	-20.9469736	-41.84674131	95.68892826	-58.69329479	-82.02807488	76.21083665	259.5517502	-33.81146475	10.26297627	222.9998496	-44.22856236	6.325587143	-13.11689325	-171.0928819	188.2672038	-64.29381106	-164.2197131	184.1379033	-13.32194714	0.197039757	-0.487693676	0	0	0
11	RANDOM	2	1	18.90093216	-136.9626146	75.13423023	8.681789303	-47.90052615	86.50638821	-44.73999514	-58.35774881	73.74383516	-62.34053052	-87.24689674	80.84520582	-69.5890857	-85.3048008	101.3109098	-26.92137738	-168.212628	187.3786843	-72.96276881	-145.9084647	193.3428239	-13.26752759	1.762344165	0.826140393	0	0	0
12	RANDOM	2	2	15.57765056	-138.1373061	72.88645101	13.00877257	-51.18889155	84.57307546	-40.9609965	-58.02903504	71.61322997	39.49987169	71.12831953	88.70546222	30.18555809	39.95069285	187.193855	-34.68777779	-166.6960794	183.1983684	-79.28025719	-142.1611757	189.5104803	-13.04609227	1.524989324	0.539761413	0	0	0
